team,rank,country,elo,league,week
Chelsea,11,ENG,1872.18225098,ENG-Premier League,2018-11-20
Man United,12,ENG,1861.59301758,ENG-Premier League,2018-11-20
Arsenal,15,ENG,1836.88513184,ENG-Premier League,2018-11-20
Everton,35,ENG,1710.78759766,ENG-Premier League,2018-11-20
Leicester,41,ENG,1691.34509277,ENG-Premier League,2018-11-20
Bournemouth,42,ENG,1690.20666504,ENG-Premier League,2018-11-20
West Ham,46,ENG,1672.5435791,ENG-Premier League,2018-11-20
Watford,49,ENG,1654.53625488,ENG-Premier League,2018-11-20
Crystal Palace,53,ENG,1644.60449219,ENG-Premier League,2018-11-20
Newcastle,54,ENG,1643.52062988,ENG-Premier League,2018-11-20
Burnley,57,ENG,1636.13635254,ENG-Premier League,2018-11-20
Brighton,59,ENG,1631.3996582,ENG-Premier League,2018-11-20
Southampton,62,ENG,1624.75866699,ENG-Premier League,2018-11-20
Wolves,63,ENG,1621.01501465,ENG-Premier League,2018-11-20
Fulham,76,ENG,1574.84228516,ENG-Premier League,2018-11-20
Cardiff,80,ENG,1560.3671875,ENG-Premier League,2018-11-20
Huddersfield,85,ENG,1547.57714844,ENG-Premier League,2018-11-20
Man City,2,ENG,2005.16882324,ENG-Premier League,2018-11-27
Liverpool,5,ENG,1928.92553711,ENG-Premier League,2018-11-27
Tottenham,8,ENG,1905.4375,ENG-Premier League,2018-11-27
Chelsea,11,ENG,1863.93908691,ENG-Premier League,2018-11-27
Man United,12,ENG,1854.90588379,ENG-Premier League,2018-11-27
Arsenal,14,ENG,1842.4552002,ENG-Premier League,2018-11-27
Everton,36,ENG,1714.06799316,ENG-Premier League,2018-11-27
Leicester,42,ENG,1691.45825195,ENG-Premier League,2018-11-27
Bournemouth,44,ENG,1684.63671875,ENG-Premier League,2018-11-27
West Ham,47,ENG,1667.74450684,ENG-Premier League,2018-11-27
Newcastle,51,ENG,1653.10791016,ENG-Premier League,2018-11-27
Crystal Palace,52,ENG,1651.29162598,ENG-Premier League,2018-11-27
Watford,53,ENG,1648.73095703,ENG-Premier League,2018-11-27
Brighton,58,ENG,1631.28637695,ENG-Premier League,2018-11-27
Burnley,61,ENG,1626.54919434,ENG-Premier League,2018-11-27
Southampton,63,ENG,1617.04199219,ENG-Premier League,2018-11-27
Wolves,68,ENG,1604.50012207,ENG-Premier League,2018-11-27
Fulham,73,ENG,1582.55895996,ENG-Premier League,2018-11-27
Huddersfield,80,ENG,1564.09191895,ENG-Premier League,2018-11-27
Cardiff,84,ENG,1557.08679199,ENG-Premier League,2018-11-27
Man City,2,ENG,2003.34484863,ENG-Premier League,2018-12-4
Liverpool,5,ENG,1926.00476074,ENG-Premier League,2018-12-4
Tottenham,9,ENG,1898.4765625,ENG-Premier League,2018-12-4
Chelsea,11,ENG,1870.87463379,ENG-Premier League,2018-12-4
Arsenal,12,ENG,1858.98242188,ENG-Premier League,2018-12-4
Man United,13,ENG,1853.26074219,ENG-Premier League,2018-12-4
Everton,37,ENG,1712.55456543,ENG-Premier League,2018-12-4
Leicester,39,ENG,1700.16540527,ENG-Premier League,2018-12-4
West Ham,43,ENG,1684.6126709,ENG-Premier League,2018-12-4
Bournemouth,44,ENG,1683.71179199,ENG-Premier League,2018-12-4
Crystal Palace,49,ENG,1660.8145752,ENG-Premier League,2018-12-4
Watford,53,ENG,1641.85827637,ENG-Premier League,2018-12-4
Brighton,54,ENG,1640.18603516,ENG-Premier League,2018-12-4
Newcastle,55,ENG,1638.07409668,ENG-Premier League,2018-12-4
Southampton,61,ENG,1622.7578125,ENG-Premier League,2018-12-4
Burnley,64,ENG,1618.86047363,ENG-Premier League,2018-12-4
Wolves,69,ENG,1597.49133301,ENG-Premier League,2018-12-4
Fulham,73,ENG,1581.23657227,ENG-Premier League,2018-12-4
Cardiff,80,ENG,1565.92993164,ENG-Premier League,2018-12-4
Huddersfield,82,ENG,1557.0267334,ENG-Premier League,2018-12-4
Man City,3,ENG,1990.86242676,ENG-Premier League,2018-12-11
Liverpool,5,ENG,1937.28479004,ENG-Premier League,2018-12-11
Tottenham,8,ENG,1907.27770996,ENG-Premier League,2018-12-11
Chelsea,11,ENG,1872.01135254,ENG-Premier League,2018-12-11
Arsenal,12,ENG,1861.97790527,ENG-Premier League,2018-12-11
Man United,13,ENG,1854.7244873,ENG-Premier League,2018-12-11
Everton,37,ENG,1705.31335449,ENG-Premier League,2018-12-11
West Ham,39,ENG,1695.64916992,ENG-Premier League,2018-12-11
Leicester,41,ENG,1692.11462402,ENG-Premier League,2018-12-11
Bournemouth,45,ENG,1680.11523438,ENG-Premier League,2018-12-11
Crystal Palace,51,ENG,1645.21875,ENG-Premier League,2018-12-11
Watford,53,ENG,1643.45458984,ENG-Premier League,2018-12-11
Brighton,54,ENG,1642.7253418,ENG-Premier League,2018-12-11
Newcastle,57,ENG,1631.13635254,ENG-Premier League,2018-12-11
Burnley,59,ENG,1622.45251465,ENG-Premier League,2018-12-11
Wolves,61,ENG,1621.41955566,ENG-Premier League,2018-12-11
Southampton,66,ENG,1612.21374512,ENG-Premier League,2018-12-11
Fulham,75,ENG,1579.85290527,ENG-Premier League,2018-12-11
Cardiff,78,ENG,1568.58178711,ENG-Premier League,2018-12-11
Huddersfield,85,ENG,1551.83752441,ENG-Premier League,2018-12-11
Man City,2,ENG,1993.47717285,ENG-Premier League,2018-12-18
Liverpool,4,ENG,1946.77770996,ENG-Premier League,2018-12-18
Tottenham,8,ENG,1913.24035645,ENG-Premier League,2018-12-18
Chelsea,10,ENG,1867.50317383,ENG-Premier League,2018-12-18
Arsenal,13,ENG,1848.92272949,ENG-Premier League,2018-12-18
Man United,14,ENG,1839.64904785,ENG-Premier League,2018-12-18
West Ham,37,ENG,1703.62719727,ENG-Premier League,2018-12-18
Everton,38,ENG,1702.00146484,ENG-Premier League,2018-12-18
Leicester,41,ENG,1683.26257324,ENG-Premier League,2018-12-18
Bournemouth,46,ENG,1667.66247559,ENG-Premier League,2018-12-18
Crystal Palace,50,ENG,1651.90698242,ENG-Premier League,2018-12-18
Watford,51,ENG,1647.29162598,ENG-Premier League,2018-12-18
Newcastle,54,ENG,1637.73303223,ENG-Premier League,2018-12-18
Brighton,55,ENG,1637.41503906,ENG-Premier League,2018-12-18
Wolves,57,ENG,1631.70861816,ENG-Premier League,2018-12-18
Southampton,60,ENG,1623.81384277,ENG-Premier League,2018-12-18
Burnley,62,ENG,1619.76037598,ENG-Premier League,2018-12-18
Fulham,76,ENG,1569.71105957,ENG-Premier League,2018-12-18
Cardiff,78,ENG,1562.58093262,ENG-Premier League,2018-12-18
Huddersfield,82,ENG,1543.0769043,ENG-Premier League,2018-12-18
Man City,2,ENG,1977.41491699,ENG-Premier League,2018-12-25
Liverpool,4,ENG,1950.52453613,ENG-Premier League,2018-12-25
Tottenham,7,ENG,1921.72131348,ENG-Premier League,2018-12-25
Chelsea,11,ENG,1853.82080078,ENG-Premier League,2018-12-25
Arsenal,12,ENG,1851.98046875,ENG-Premier League,2018-12-25
Man United,14,ENG,1846.22302246,ENG-Premier League,2018-12-25
Leicester,35,ENG,1696.94494629,ENG-Premier League,2018-12-25
Everton,39,ENG,1693.52038574,ENG-Premier League,2018-12-25
West Ham,41,ENG,1688.08776855,ENG-Premier League,2018-12-25
Bournemouth,45,ENG,1675.8145752,ENG-Premier League,2018-12-25
Crystal Palace,49,ENG,1667.96911621,ENG-Premier League,2018-12-25
Watford,50,ENG,1662.83093262,ENG-Premier League,2018-12-25
Southampton,55,ENG,1634.70263672,ENG-Premier League,2018-12-25
Newcastle,56,ENG,1634.15710449,ENG-Premier League,2018-12-25
Brighton,58,ENG,1629.26281738,ENG-Premier League,2018-12-25
Wolves,59,ENG,1627.96179199,ENG-Premier League,2018-12-25
Burnley,63,ENG,1616.70251465,ENG-Premier League,2018-12-25
Fulham,73,ENG,1573.28710938,ENG-Premier League,2018-12-25
Cardiff,78,ENG,1556.00695801,ENG-Premier League,2018-12-25
Huddersfield,87,ENG,1532.18811035,ENG-Premier League,2018-12-25
Man City,2,ENG,1967.11462402,ENG-Premier League,2019-1-1
Liverpool,4,ENG,1961.60144043,ENG-Premier League,2019-1-1
Tottenham,9,ENG,1904.3137207,ENG-Premier League,2019-1-1
Chelsea,10,ENG,1863.14819336,ENG-Premier League,2019-1-1
Man United,11,ENG,1853.44384766,ENG-Premier League,2019-1-1
Arsenal,14,ENG,1839.2722168,ENG-Premier League,2019-1-1
Everton,36,ENG,1699.81750488,ENG-Premier League,2019-1-1
Leicester,37,ENG,1697.3828125,ENG-Premier League,2019-1-1
West Ham,41,ENG,1683.25292969,ENG-Premier League,2019-1-1
Bournemouth,48,ENG,1666.25073242,ENG-Premier League,2019-1-1
Crystal Palace,49,ENG,1658.87194824,ENG-Premier League,2019-1-1
Watford,51,ENG,1655.81176758,ENG-Premier League,2019-1-1
Wolves,52,ENG,1649.80761719,ENG-Premier League,2019-1-1
Brighton,54,ENG,1642.41906738,ENG-Premier League,2019-1-1
Newcastle,58,ENG,1633.6262207,ENG-Premier League,2019-1-1
Southampton,61,ENG,1623.5090332,ENG-Premier League,2019-1-1
Burnley,64,ENG,1614.6583252,ENG-Premier League,2019-1-1
Fulham,73,ENG,1578.94140625,ENG-Premier League,2019-1-1
Cardiff,74,ENG,1573.44006348,ENG-Premier League,2019-1-1
Huddersfield,88,ENG,1524.43859863,ENG-Premier League,2019-1-1
Man City,2,ENG,1973.59179688,ENG-Premier League,2019-1-8
Liverpool,4,ENG,1955.12426758,ENG-Premier League,2019-1-8
Tottenham,7,ENG,1908.33410645,ENG-Premier League,2019-1-8
Man United,10,ENG,1859.31811523,ENG-Premier League,2019-1-8
Chelsea,11,ENG,1856.28894043,ENG-Premier League,2019-1-8
Arsenal,14,ENG,1842.42272949,ENG-Premier League,2019-1-8
Leicester,35,ENG,1706.72546387,ENG-Premier League,2019-1-8
Everton,40,ENG,1690.47473145,ENG-Premier League,2019-1-8
West Ham,42,ENG,1680.63525391,ENG-Premier League,2019-1-8
Crystal Palace,46,ENG,1671.99584961,ENG-Premier League,2019-1-8
Bournemouth,48,ENG,1664.46496582,ENG-Premier League,2019-1-8
Watford,50,ENG,1657.59753418,ENG-Premier League,2019-1-8
Brighton,52,ENG,1645.03662109,ENG-Premier League,2019-1-8
Wolves,56,ENG,1636.68371582,ENG-Premier League,2019-1-8
Southampton,58,ENG,1630.36828613,ENG-Premier League,2019-1-8
Newcastle,59,ENG,1627.75183105,ENG-Premier League,2019-1-8
Burnley,63,ENG,1621.90197754,ENG-Premier League,2019-1-8
Fulham,74,ENG,1575.79089355,ENG-Premier League,2019-1-8
Cardiff,75,ENG,1569.41967773,ENG-Premier League,2019-1-8
Huddersfield,89,ENG,1517.19494629,ENG-Premier League,2019-1-8
Man City,2,ENG,1975.7454834,ENG-Premier League,2019-1-15
Liverpool,4,ENG,1957.6907959,ENG-Premier League,2019-1-15
Tottenham,9,ENG,1897.57263184,ENG-Premier League,2019-1-15
Man United,10,ENG,1870.07958984,ENG-Premier League,2019-1-15
Chelsea,11,ENG,1858.67785645,ENG-Premier League,2019-1-15
Arsenal,14,ENG,1831.83288574,ENG-Premier League,2019-1-15
Everton,37,ENG,1698.83227539,ENG-Premier League,2019-1-15
Leicester,38,ENG,1695.36181641,ENG-Premier League,2019-1-15
West Ham,40,ENG,1691.22509766,ENG-Premier League,2019-1-15
Watford,47,ENG,1667.18017578,ENG-Premier League,2019-1-15
Crystal Palace,49,ENG,1662.41320801,ENG-Premier League,2019-1-15
Bournemouth,51,ENG,1656.10742188,ENG-Premier League,2019-1-15
Brighton,53,ENG,1642.47021484,ENG-Premier League,2019-1-15
Southampton,54,ENG,1641.73193359,ENG-Premier League,2019-1-15
Wolves,58,ENG,1634.53015137,ENG-Premier League,2019-1-15
Burnley,60,ENG,1627.58117676,ENG-Premier League,2019-1-15
Newcastle,61,ENG,1625.36303711,ENG-Premier League,2019-1-15
Fulham,75,ENG,1570.11169434,ENG-Premier League,2019-1-15
Cardiff,77,ENG,1566.54162598,ENG-Premier League,2019-1-15
Huddersfield,88,ENG,1520.07299805,ENG-Premier League,2019-1-15
Man City,2,ENG,1977.73693848,ENG-Premier League,2019-1-22
Liverpool,4,ENG,1959.2767334,ENG-Premier League,2019-1-22
Tottenham,9,ENG,1899.91357422,ENG-Premier League,2019-1-22
Man United,10,ENG,1872.42675781,ENG-Premier League,2019-1-22
Chelsea,13,ENG,1848.49743652,ENG-Premier League,2019-1-22
Arsenal,14,ENG,1842.01342773,ENG-Premier League,2019-1-22
Everton,39,ENG,1690.67944336,ENG-Premier League,2019-1-22
Leicester,40,ENG,1687.07104492,ENG-Premier League,2019-1-22
West Ham,42,ENG,1680.82897949,ENG-Premier League,2019-1-22
Bournemouth,47,ENG,1666.50354004,ENG-Premier League,2019-1-22
Watford,50,ENG,1664.54553223,ENG-Premier League,2019-1-22
Crystal Palace,51,ENG,1660.82727051,ENG-Premier League,2019-1-22
Southampton,52,ENG,1649.88464355,ENG-Premier League,2019-1-22
Wolves,54,ENG,1642.82080078,ENG-Premier League,2019-1-22
Brighton,55,ENG,1640.12304688,ENG-Premier League,2019-1-22
Newcastle,58,ENG,1634.77697754,ENG-Premier League,2019-1-22
Burnley,61,ENG,1630.21582031,ENG-Premier League,2019-1-22
Fulham,75,ENG,1567.77075195,ENG-Premier League,2019-1-22
Cardiff,78,ENG,1557.12768555,ENG-Premier League,2019-1-22
Huddersfield,90,ENG,1518.08154297,ENG-Premier League,2019-1-22
Man City,2,ENG,1977.73693848,ENG-Premier League,2019-1-29
Liverpool,4,ENG,1959.2767334,ENG-Premier League,2019-1-29
Tottenham,9,ENG,1899.91357422,ENG-Premier League,2019-1-29
Man United,10,ENG,1872.42675781,ENG-Premier League,2019-1-29
Chelsea,13,ENG,1848.49743652,ENG-Premier League,2019-1-29
Arsenal,14,ENG,1842.01342773,ENG-Premier League,2019-1-29
Everton,36,ENG,1690.67944336,ENG-Premier League,2019-1-29
Leicester,38,ENG,1687.07104492,ENG-Premier League,2019-1-29
West Ham,43,ENG,1680.82897949,ENG-Premier League,2019-1-29
Bournemouth,46,ENG,1666.50354004,ENG-Premier League,2019-1-29
Watford,49,ENG,1664.54553223,ENG-Premier League,2019-1-29
Crystal Palace,50,ENG,1660.82727051,ENG-Premier League,2019-1-29
Southampton,53,ENG,1649.88464355,ENG-Premier League,2019-1-29
Wolves,56,ENG,1642.82080078,ENG-Premier League,2019-1-29
Brighton,57,ENG,1640.12304688,ENG-Premier League,2019-1-29
Newcastle,58,ENG,1634.77697754,ENG-Premier League,2019-1-29
Burnley,60,ENG,1630.21582031,ENG-Premier League,2019-1-29
Fulham,75,ENG,1567.77075195,ENG-Premier League,2019-1-29
Cardiff,77,ENG,1557.12768555,ENG-Premier League,2019-1-29
Huddersfield,90,ENG,1518.08154297,ENG-Premier League,2019-1-29
Man City,2,ENG,1968.37414551,ENG-Premier League,2019-2-5
Liverpool,4,ENG,1946.21875,ENG-Premier League,2019-2-5
Tottenham,8,ENG,1903.97949219,ENG-Premier League,2019-2-5
Man United,10,ENG,1870.75415039,ENG-Premier League,2019-2-5
Arsenal,13,ENG,1838.42553711,ENG-Premier League,2019-2-5
Chelsea,14,ENG,1829.28442383,ENG-Premier League,2019-2-5
Leicester,37,ENG,1689.18811035,ENG-Premier League,2019-2-5
Everton,41,ENG,1680.71203613,ENG-Premier League,2019-2-5
Bournemouth,42,ENG,1674.83911133,ENG-Premier League,2019-2-5
West Ham,45,ENG,1673.41796875,ENG-Premier League,2019-2-5
Wolves,48,ENG,1671.05200195,ENG-Premier League,2019-2-5
Crystal Palace,49,ENG,1668.7980957,ENG-Premier League,2019-2-5
Watford,51,ENG,1663.15661621,ENG-Premier League,2019-2-5
Southampton,53,ENG,1649.90429688,ENG-Premier League,2019-2-5
Newcastle,54,ENG,1647.3939209,ENG-Premier League,2019-2-5
Burnley,57,ENG,1635.80175781,ENG-Premier League,2019-2-5
Brighton,60,ENG,1627.3137207,ENG-Premier League,2019-2-5
Fulham,75,ENG,1573.2454834,ENG-Premier League,2019-2-5
Cardiff,76,ENG,1569.61425781,ENG-Premier League,2019-2-5
Huddersfield,90,ENG,1509.64794922,ENG-Premier League,2019-2-5
Man City,2,ENG,1980.94616699,ENG-Premier League,2019-2-12
Liverpool,4,ENG,1949.09765625,ENG-Premier League,2019-2-12
Tottenham,7,ENG,1907.33691406,ENG-Premier League,2019-2-12
Man United,10,ENG,1875.68652344,ENG-Premier League,2019-2-12
Arsenal,13,ENG,1840.88830566,ENG-Premier League,2019-2-12
Chelsea,14,ENG,1820.87243652,ENG-Premier League,2019-2-12
Leicester,39,ENG,1685.83068848,ENG-Premier League,2019-2-12
West Ham,45,ENG,1675.0378418,ENG-Premier League,2019-2-12
Bournemouth,46,ENG,1671.96008301,ENG-Premier League,2019-2-12
Watford,47,ENG,1669.8885498,ENG-Premier League,2019-2-12
Everton,48,ENG,1669.82006836,ENG-Premier League,2019-2-12
Wolves,49,ENG,1668.70251465,ENG-Premier League,2019-2-12
Crystal Palace,51,ENG,1667.17822266,ENG-Premier League,2019-2-12
Newcastle,53,ENG,1649.74353027,ENG-Premier League,2019-2-12
Burnley,54,ENG,1649.31164551,ENG-Premier League,2019-2-12
Southampton,55,ENG,1638.13134766,ENG-Premier League,2019-2-12
Brighton,64,ENG,1613.80395508,ENG-Premier League,2019-2-12
Cardiff,74,ENG,1581.38720703,ENG-Premier League,2019-2-12
Fulham,75,ENG,1568.31323242,ENG-Premier League,2019-2-12
Huddersfield,91,ENG,1507.18518066,ENG-Premier League,2019-2-12
Man City,2,ENG,1979.81323242,ENG-Premier League,2019-2-19
Liverpool,4,ENG,1947.96472168,ENG-Premier League,2019-2-19
Tottenham,8,ENG,1918.02404785,ENG-Premier League,2019-2-19
Man United,10,ENG,1862.40661621,ENG-Premier League,2019-2-19
Arsenal,12,ENG,1834.26745605,ENG-Premier League,2019-2-19
Chelsea,14,ENG,1822.09191895,ENG-Premier League,2019-2-19
Leicester,41,ENG,1684.69775391,ENG-Premier League,2019-2-19
West Ham,46,ENG,1673.90490723,ENG-Premier League,2019-2-19
Bournemouth,48,ENG,1670.82714844,ENG-Premier League,2019-2-19
Watford,49,ENG,1668.75561523,ENG-Premier League,2019-2-19
Everton,50,ENG,1668.68713379,ENG-Premier League,2019-2-19
Wolves,51,ENG,1667.56958008,ENG-Premier League,2019-2-19
Crystal Palace,52,ENG,1666.04528809,ENG-Premier League,2019-2-19
Newcastle,53,ENG,1648.6105957,ENG-Premier League,2019-2-19
Burnley,54,ENG,1648.17871094,ENG-Premier League,2019-2-19
Southampton,55,ENG,1636.99841309,ENG-Premier League,2019-2-19
Brighton,63,ENG,1612.67102051,ENG-Premier League,2019-2-19
Cardiff,73,ENG,1580.25427246,ENG-Premier League,2019-2-19
Fulham,76,ENG,1567.18029785,ENG-Premier League,2019-2-19
Huddersfield,91,ENG,1506.05224609,ENG-Premier League,2019-2-19
Man City,2,ENG,1984.84216309,ENG-Premier League,2019-2-26
Liverpool,4,ENG,1948.30285645,ENG-Premier League,2019-2-26
Tottenham,9,ENG,1907.77807617,ENG-Premier League,2019-2-26
Man United,10,ENG,1866.14257812,ENG-Premier League,2019-2-26
Arsenal,12,ENG,1848.08496094,ENG-Premier League,2019-2-26
Chelsea,14,ENG,1827.09875488,ENG-Premier League,2019-2-26
Watford,38,ENG,1686.38110352,ENG-Premier League,2019-2-26
Crystal Palace,39,ENG,1686.28295898,ENG-Premier League,2019-2-26
West Ham,42,ENG,1682.66210938,ENG-Premier League,2019-2-26
Wolves,49,ENG,1672.32177734,ENG-Premier League,2019-2-26
Bournemouth,50,ENG,1672.09594727,ENG-Premier League,2019-2-26
Everton,51,ENG,1671.69763184,ENG-Premier League,2019-2-26
Leicester,52,ENG,1670.48095703,ENG-Premier League,2019-2-26
Burnley,53,ENG,1664.44555664,ENG-Premier League,2019-2-26
Newcastle,54,ENG,1656.79284668,ENG-Premier League,2019-2-26
Southampton,59,ENG,1636.47802734,ENG-Premier League,2019-2-26
Brighton,66,ENG,1615.68139648,ENG-Premier League,2019-2-26
Cardiff,77,ENG,1568.64978027,ENG-Premier League,2019-2-26
Fulham,78,ENG,1564.4440918,ENG-Premier League,2019-2-26
Huddersfield,90,ENG,1503.89086914,ENG-Premier League,2019-2-26
Man City,2,ENG,1988.72375488,ENG-Premier League,2019-3-5
Liverpool,5,ENG,1947.11218262,ENG-Premier League,2019-3-5
Tottenham,9,ENG,1892.70874023,ENG-Premier League,2019-3-5
Man United,10,ENG,1875.60388184,ENG-Premier League,2019-3-5
Arsenal,11,ENG,1856.5904541,ENG-Premier League,2019-3-5
Chelsea,12,ENG,1842.37072754,ENG-Premier League,2019-3-5
Crystal Palace,40,ENG,1691.94921875,ENG-Premier League,2019-3-5
West Ham,41,ENG,1689.89489746,ENG-Premier League,2019-3-5
Everton,42,ENG,1688.96459961,ENG-Premier League,2019-3-5
Watford,44,ENG,1688.48669434,ENG-Premier League,2019-3-5
Leicester,49,ENG,1669.64306641,ENG-Premier League,2019-3-5
Wolves,50,ENG,1667.18359375,ENG-Premier League,2019-3-5
Bournemouth,51,ENG,1664.08227539,ENG-Premier League,2019-3-5
Newcastle,53,ENG,1657.87390137,ENG-Premier League,2019-3-5
Burnley,57,ENG,1641.77770996,ENG-Premier League,2019-3-5
Southampton,58,ENG,1641.1784668,ENG-Premier League,2019-3-5
Brighton,66,ENG,1614.79748535,ENG-Premier League,2019-3-5
Fulham,80,ENG,1554.39416504,ENG-Premier League,2019-3-5
Cardiff,82,ENG,1550.77929688,ENG-Premier League,2019-3-5
Huddersfield,89,ENG,1510.4395752,ENG-Premier League,2019-3-5
Man City,2,ENG,1997.20996094,ENG-Premier League,2019-3-12
Liverpool,4,ENG,1955.60302734,ENG-Premier League,2019-3-12
Man United,9,ENG,1892.76452637,ENG-Premier League,2019-3-12
Tottenham,10,ENG,1891.03137207,ENG-Premier League,2019-3-12
Arsenal,11,ENG,1861.89526367,ENG-Premier League,2019-3-12
Chelsea,12,ENG,1848.99353027,ENG-Premier League,2019-3-12
Watford,37,ENG,1693.06286621,ENG-Premier League,2019-3-12
Everton,39,ENG,1688.36303711,ENG-Premier League,2019-3-12
Crystal Palace,40,ENG,1686.62634277,ENG-Premier League,2019-3-12
West Ham,43,ENG,1682.37573242,ENG-Premier League,2019-3-12
Leicester,44,ENG,1681.43237305,ENG-Premier League,2019-3-12
Wolves,45,ENG,1679.89880371,ENG-Premier League,2019-3-12
Bournemouth,46,ENG,1678.88598633,ENG-Premier League,2019-3-12
Newcastle,50,ENG,1671.5378418,ENG-Premier League,2019-3-12
Southampton,52,ENG,1660.44091797,ENG-Premier League,2019-3-12
Burnley,58,ENG,1646.34924316,ENG-Premier League,2019-3-12
Brighton,59,ENG,1633.18261719,ENG-Premier League,2019-3-12
Cardiff,76,ENG,1571.36071777,ENG-Premier League,2019-3-12
Fulham,80,ENG,1555.66711426,ENG-Premier League,2019-3-12
Huddersfield,91,ENG,1508.69812012,ENG-Premier League,2019-3-12
Man City,2,ENG,2010.86181641,ENG-Premier League,2019-3-19
Liverpool,3,ENG,1985.96496582,ENG-Premier League,2019-3-19
Man United,7,ENG,1904.83959961,ENG-Premier League,2019-3-19
Tottenham,8,ENG,1903.10632324,ENG-Premier League,2019-3-19
Arsenal,10,ENG,1888.32275391,ENG-Premier League,2019-3-19
Chelsea,12,ENG,1851.18371582,ENG-Premier League,2019-3-19
Everton,31,ENG,1715.33312988,ENG-Premier League,2019-3-19
Watford,34,ENG,1705.13781738,ENG-Premier League,2019-3-19
Leicester,37,ENG,1702.27514648,ENG-Premier League,2019-3-19
Crystal Palace,38,ENG,1698.70129395,ENG-Premier League,2019-3-19
West Ham,39,ENG,1697.36877441,ENG-Premier League,2019-3-19
Wolves,42,ENG,1691.97375488,ENG-Premier League,2019-3-19
Bournemouth,44,ENG,1688.88330078,ENG-Premier League,2019-3-19
Newcastle,46,ENG,1685.69055176,ENG-Premier League,2019-3-19
Southampton,48,ENG,1672.51586914,ENG-Premier League,2019-3-19
