team,rank,country,elo,league,week
Bayern,1,GER,2091.94580078,GER-Bundesliga,2014-2-12
Dortmund,7,GER,1902.29638672,GER-Bundesliga,2014-2-12
Leverkusen,12,GER,1843.5826416,GER-Bundesliga,2014-2-12
Schalke,16,GER,1810.7713623,GER-Bundesliga,2014-2-12
Gladbach,22,GER,1763.09619141,GER-Bundesliga,2014-2-12
Wolfsburg,25,GER,1751.55664062,GER-Bundesliga,2014-2-12
Hertha,29,GER,1712.15869141,GER-Bundesliga,2014-2-12
Augsburg,30,GER,1710.2265625,GER-Bundesliga,2014-2-12
Mainz,32,GER,1702.43823242,GER-Bundesliga,2014-2-12
Frankfurt,34,GER,1697.19104004,GER-Bundesliga,2014-2-12
Hannover,36,GER,1692.58447266,GER-Bundesliga,2014-2-12
Nuernberg,41,GER,1676.94787598,GER-Bundesliga,2014-2-12
Hoffenheim,47,GER,1661.23742676,GER-Bundesliga,2014-2-12
Freiburg,50,GER,1658.9395752,GER-Bundesliga,2014-2-12
Stuttgart,61,GER,1641.73181152,GER-Bundesliga,2014-2-12
Hamburg,62,GER,1639.77600098,GER-Bundesliga,2014-2-12
Werder,67,GER,1624.67529297,GER-Bundesliga,2014-2-12
Braunschweig,91,GER,1531.33056641,GER-Bundesliga,2014-2-12
Bayern,1,GER,2086.82299805,GER-Bundesliga,2014-2-19
Dortmund,7,GER,1901.00646973,GER-Bundesliga,2014-2-19
Schalke,15,GER,1814.08874512,GER-Bundesliga,2014-2-19
Leverkusen,16,GER,1806.99035645,GER-Bundesliga,2014-2-19
Gladbach,22,GER,1753.87988281,GER-Bundesliga,2014-2-19
Wolfsburg,23,GER,1753.1105957,GER-Bundesliga,2014-2-19
Mainz,29,GER,1705.12133789,GER-Bundesliga,2014-2-19
Hertha,32,GER,1697.38061523,GER-Bundesliga,2014-2-19
Augsburg,34,GER,1693.42932129,GER-Bundesliga,2014-2-19
Frankfurt,38,GER,1685.25695801,GER-Bundesliga,2014-2-19
Nuernberg,40,GER,1680.52111816,GER-Bundesliga,2014-2-19
Hannover,44,GER,1676.67736816,GER-Bundesliga,2014-2-19
Hoffenheim,47,GER,1665.39440918,GER-Bundesliga,2014-2-19
Freiburg,57,GER,1650.83837891,GER-Bundesliga,2014-2-19
Stuttgart,67,GER,1624.35083008,GER-Bundesliga,2014-2-19
Werder,68,GER,1620.66760254,GER-Bundesliga,2014-2-19
Hamburg,69,GER,1619.30187988,GER-Bundesliga,2014-2-19
Braunschweig,91,GER,1538.58056641,GER-Bundesliga,2014-2-19
Bayern,1,GER,2099.83398438,GER-Bundesliga,2014-2-26
Dortmund,7,GER,1890.62023926,GER-Bundesliga,2014-2-26
Schalke,14,GER,1815.60266113,GER-Bundesliga,2014-2-26
Leverkusen,17,GER,1801.24926758,GER-Bundesliga,2014-2-26
Wolfsburg,21,GER,1770.2857666,GER-Bundesliga,2014-2-26
Gladbach,24,GER,1755.91882324,GER-Bundesliga,2014-2-26
Mainz,28,GER,1715.04150391,GER-Bundesliga,2014-2-26
Augsburg,29,GER,1710.68701172,GER-Bundesliga,2014-2-26
Hertha,30,GER,1710.22180176,GER-Bundesliga,2014-2-26
Frankfurt,35,GER,1692.99963379,GER-Bundesliga,2014-2-26
Nuernberg,38,GER,1690.06408691,GER-Bundesliga,2014-2-26
Hannover,43,GER,1679.77416992,GER-Bundesliga,2014-2-26
Hoffenheim,45,GER,1674.78955078,GER-Bundesliga,2014-2-26
Hamburg,55,GER,1648.58032227,GER-Bundesliga,2014-2-26
Freiburg,58,GER,1645.01477051,GER-Bundesliga,2014-2-26
Werder,64,GER,1629.63244629,GER-Bundesliga,2014-2-26
Stuttgart,66,GER,1622.94396973,GER-Bundesliga,2014-2-26
Braunschweig,90,GER,1540.47167969,GER-Bundesliga,2014-2-26
Bayern,1,GER,2098.1027832,GER-Bundesliga,2014-3-5
Dortmund,7,GER,1890.26171875,GER-Bundesliga,2014-3-5
Schalke,16,GER,1802.07714844,GER-Bundesliga,2014-3-5
Leverkusen,19,GER,1784.87695312,GER-Bundesliga,2014-3-5
Wolfsburg,24,GER,1747.07348633,GER-Bundesliga,2014-3-5
Gladbach,25,GER,1746.34008789,GER-Bundesliga,2014-3-5
Mainz,29,GER,1721.26623535,GER-Bundesliga,2014-3-5
Augsburg,32,GER,1703.41223145,GER-Bundesliga,2014-3-5
Hertha,34,GER,1702.07458496,GER-Bundesliga,2014-3-5
Hoffenheim,37,GER,1687.85424805,GER-Bundesliga,2014-3-5
Frankfurt,42,GER,1682.82250977,GER-Bundesliga,2014-3-5
Nuernberg,43,GER,1680.27502441,GER-Bundesliga,2014-3-5
Hannover,46,GER,1676.90136719,GER-Bundesliga,2014-3-5
Freiburg,61,GER,1643.0144043,GER-Bundesliga,2014-3-5
Hamburg,63,GER,1636.54797363,GER-Bundesliga,2014-3-5
Werder,66,GER,1631.51721191,GER-Bundesliga,2014-3-5
Stuttgart,67,GER,1612.56884766,GER-Bundesliga,2014-3-5
Braunschweig,91,GER,1539.90283203,GER-Bundesliga,2014-3-5
Bayern,1,GER,2101.4152832,GER-Bundesliga,2014-3-12
Dortmund,7,GER,1893.45935059,GER-Bundesliga,2014-3-12
Schalke,14,GER,1809.79553223,GER-Bundesliga,2014-3-12
Leverkusen,20,GER,1783.02258301,GER-Bundesliga,2014-3-12
Wolfsburg,24,GER,1742.4498291,GER-Bundesliga,2014-3-12
Gladbach,25,GER,1735.4909668,GER-Bundesliga,2014-3-12
Mainz,29,GER,1719.02172852,GER-Bundesliga,2014-3-12
Augsburg,31,GER,1713.74206543,GER-Bundesliga,2014-3-12
Hertha,33,GER,1703.79992676,GER-Bundesliga,2014-3-12
Frankfurt,39,GER,1682.73022461,GER-Bundesliga,2014-3-12
Hoffenheim,40,GER,1679.61657715,GER-Bundesliga,2014-3-12
Hannover,43,GER,1678.23657227,GER-Bundesliga,2014-3-12
Nuernberg,50,GER,1665.09387207,GER-Bundesliga,2014-3-12
Werder,59,GER,1646.17919922,GER-Bundesliga,2014-3-12
Freiburg,62,GER,1639.29748535,GER-Bundesliga,2014-3-12
Hamburg,63,GER,1636.12097168,GER-Bundesliga,2014-3-12
Stuttgart,68,GER,1608.86523438,GER-Bundesliga,2014-3-12
Braunschweig,90,GER,1543.08728027,GER-Bundesliga,2014-3-12
Bayern,1,GER,2102.89038086,GER-Bundesliga,2014-3-19
Dortmund,10,GER,1880.56518555,GER-Bundesliga,2014-3-19
Schalke,13,GER,1816.5267334,GER-Bundesliga,2014-3-19
Leverkusen,19,GER,1781.90161133,GER-Bundesliga,2014-3-19
Gladbach,24,GER,1748.47595215,GER-Bundesliga,2014-3-19
Wolfsburg,25,GER,1738.43359375,GER-Bundesliga,2014-3-19
Mainz,27,GER,1730.59765625,GER-Bundesliga,2014-3-19
Augsburg,31,GER,1706.97680664,GER-Bundesliga,2014-3-19
Hannover,37,GER,1695.30187988,GER-Bundesliga,2014-3-19
Hertha,41,GER,1686.82531738,GER-Bundesliga,2014-3-19
Hoffenheim,48,GER,1668.13146973,GER-Bundesliga,2014-3-19
Frankfurt,51,GER,1664.61694336,GER-Bundesliga,2014-3-19
Nuernberg,55,GER,1657.7097168,GER-Bundesliga,2014-3-19
Freiburg,56,GER,1657.50158691,GER-Bundesliga,2014-3-19
Werder,61,GER,1643.77331543,GER-Bundesliga,2014-3-19
Hamburg,62,GER,1643.5958252,GER-Bundesliga,2014-3-19
Stuttgart,69,GER,1611.36169434,GER-Bundesliga,2014-3-19
Braunschweig,88,GER,1547.19421387,GER-Bundesliga,2014-3-19
Bayern,1,GER,2106.15869141,GER-Bundesliga,2014-3-26
Dortmund,10,GER,1881.69055176,GER-Bundesliga,2014-3-26
Schalke,14,GER,1821.34692383,GER-Bundesliga,2014-3-26
Leverkusen,21,GER,1769.37182617,GER-Bundesliga,2014-3-26
Gladbach,23,GER,1756.94165039,GER-Bundesliga,2014-3-26
Wolfsburg,24,GER,1744.24169922,GER-Bundesliga,2014-3-26
Mainz,30,GER,1710.62182617,GER-Bundesliga,2014-3-26
Augsburg,31,GER,1708.26965332,GER-Bundesliga,2014-3-26
Hannover,38,GER,1686.59069824,GER-Bundesliga,2014-3-26
Frankfurt,43,GER,1679.24658203,GER-Bundesliga,2014-3-26
Hoffenheim,44,GER,1678.85888672,GER-Bundesliga,2014-3-26
Hertha,46,GER,1674.83666992,GER-Bundesliga,2014-3-26
Freiburg,51,GER,1665.77709961,GER-Bundesliga,2014-3-26
Nuernberg,61,GER,1641.27770996,GER-Bundesliga,2014-3-26
Hamburg,63,GER,1635.23925781,GER-Bundesliga,2014-3-26
Werder,65,GER,1624.79223633,GER-Bundesliga,2014-3-26
Stuttgart,67,GER,1617.91601562,GER-Bundesliga,2014-3-26
Braunschweig,84,GER,1560.22131348,GER-Bundesliga,2014-3-26
Bayern,1,GER,2096.46972656,GER-Bundesliga,2014-4-2
Dortmund,9,GER,1884.36376953,GER-Bundesliga,2014-4-2
Schalke,14,GER,1826.21313477,GER-Bundesliga,2014-4-2
Leverkusen,22,GER,1773.31884766,GER-Bundesliga,2014-4-2
Gladbach,23,GER,1753.85742188,GER-Bundesliga,2014-4-2
Wolfsburg,24,GER,1749.38085938,GER-Bundesliga,2014-4-2
Mainz,27,GER,1721.76416016,GER-Bundesliga,2014-4-2
Hoffenheim,35,GER,1696.6998291,GER-Bundesliga,2014-4-2
Augsburg,40,GER,1686.00231934,GER-Bundesliga,2014-4-2
Frankfurt,41,GER,1682.45996094,GER-Bundesliga,2014-4-2
Freiburg,46,GER,1672.45532227,GER-Bundesliga,2014-4-2
Hertha,49,GER,1669.48730469,GER-Bundesliga,2014-4-2
Hannover,50,GER,1666.62963867,GER-Bundesliga,2014-4-2
Nuernberg,60,GER,1643.37792969,GER-Bundesliga,2014-4-2
Werder,62,GER,1634.8984375,GER-Bundesliga,2014-4-2
Hamburg,63,GER,1628.57971191,GER-Bundesliga,2014-4-2
Stuttgart,70,GER,1605.92346191,GER-Bundesliga,2014-4-2
Braunschweig,84,GER,1566.43310547,GER-Bundesliga,2014-4-2
Bayern,1,GER,2079.27685547,GER-Bundesliga,2014-4-9
Dortmund,11,GER,1882.93457031,GER-Bundesliga,2014-4-9
Schalke,14,GER,1820.98254395,GER-Bundesliga,2014-4-9
Leverkusen,21,GER,1761.64733887,GER-Bundesliga,2014-4-9
Gladbach,22,GER,1761.60241699,GER-Bundesliga,2014-4-9
Wolfsburg,24,GER,1744.21008301,GER-Bundesliga,2014-4-9
Mainz,30,GER,1709.4432373,GER-Bundesliga,2014-4-9
Augsburg,33,GER,1700.58532715,GER-Bundesliga,2014-4-9
Hoffenheim,35,GER,1696.04101562,GER-Bundesliga,2014-4-9
Frankfurt,38,GER,1692.17102051,GER-Bundesliga,2014-4-9
Hertha,47,GER,1667.53637695,GER-Bundesliga,2014-4-9
Freiburg,51,GER,1659.20837402,GER-Bundesliga,2014-4-9
Hannover,57,GER,1649.19299316,GER-Bundesliga,2014-4-9
Hamburg,61,GER,1637.64147949,GER-Bundesliga,2014-4-9
Werder,62,GER,1637.51916504,GER-Bundesliga,2014-4-9
Nuernberg,63,GER,1633.02307129,GER-Bundesliga,2014-4-9
Stuttgart,67,GER,1616.56054688,GER-Bundesliga,2014-4-9
Braunschweig,79,GER,1581.26000977,GER-Bundesliga,2014-4-9
Bayern,2,GER,2062.06835938,GER-Bundesliga,2014-4-16
Dortmund,8,GER,1908.62634277,GER-Bundesliga,2014-4-16
Schalke,15,GER,1828.0859375,GER-Bundesliga,2014-4-16
Leverkusen,22,GER,1767.96057129,GER-Bundesliga,2014-4-16
Gladbach,24,GER,1758.21520996,GER-Bundesliga,2014-4-16
Wolfsburg,25,GER,1753.23217773,GER-Bundesliga,2014-4-16
Mainz,29,GER,1719.85144043,GER-Bundesliga,2014-4-16
Hoffenheim,33,GER,1707.18530273,GER-Bundesliga,2014-4-16
Augsburg,39,GER,1692.79223633,GER-Bundesliga,2014-4-16
Frankfurt,40,GER,1688.41882324,GER-Bundesliga,2014-4-16
Freiburg,50,GER,1668.02685547,GER-Bundesliga,2014-4-16
Hertha,51,GER,1664.57434082,GER-Bundesliga,2014-4-16
Hannover,55,GER,1657.23278809,GER-Bundesliga,2014-4-16
Hamburg,61,GER,1632.95288086,GER-Bundesliga,2014-4-16
Werder,62,GER,1630.4621582,GER-Bundesliga,2014-4-16
Nuernberg,64,GER,1627.35229492,GER-Bundesliga,2014-4-16
Stuttgart,65,GER,1623.2989502,GER-Bundesliga,2014-4-16
Braunschweig,80,GER,1575.79272461,GER-Bundesliga,2014-4-16
